SettlementDate,SettlementPeriod,NetImbalanceVolume
30-07-2024,48,-177.1865591
31-07-2024,1,-104.6615591
31-07-2024,2,-38.62822581
31-07-2024,3,30.58125
31-07-2024,4,-71.28209978
31-07-2024,5,11.54427083
31-07-2024,6,86.32625
31-07-2024,7,112.2722619
31-07-2024,8,166.8333333
31-07-2024,9,155.5333333
31-07-2024,10,36.325
31-07-2024,11,-72.52685185
31-07-2024,12,-148.206249
31-07-2024,13,-57.09605263
31-07-2024,14,-301.9147685
31-07-2024,15,-439.9111045
31-07-2024,16,-72.2356918
31-07-2024,17,-124.5750308
31-07-2024,18,-310.9376678
31-07-2024,19,-713.4492563
31-07-2024,20,-661.6005177
31-07-2024,21,-684.5733009
31-07-2024,22,-515.5588889
31-07-2024,23,-495.5036071
31-07-2024,24,-276.5006217
31-07-2024,25,-474.0964469
31-07-2024,25,-474.0964469
31-07-2024,26,-441.7240554
31-07-2024,27,-448.5844444
31-07-2024,28,-211.2388889
31-07-2024,29,-502.4981696
31-07-2024,30,-196.5138872
31-07-2024,31,-394.8972644
31-07-2024,32,-156.8803152
31-07-2024,33,45.97758929
31-07-2024,34,179.0658768
31-07-2024,35,183.2096367
31-07-2024,36,180.1399921
31-07-2024,37,52.6975
31-07-2024,38,147.8136333
31-07-2024,39,243.7416667
31-07-2024,40,201.1248451
31-07-2024,41,42.64166667
31-07-2024,42,78.52083292
31-07-2024,43,312.8536063
31-07-2024,44,138.9483306
31-07-2024,45,10.29093401
31-07-2024,46,-105.52761
31-07-2024,47,-144.2027778
31-07-2024,48,25.66592593
01-08-2024,1,-1.511721634
01-08-2024,2,-54.09166667
01-08-2024,3,-229.9904762
01-08-2024,4,-88.35365538
01-08-2024,5,-55.43344426
01-08-2024,6,26.66909722
01-08-2024,7,-147.7630611
01-08-2024,8,-172.9823467
01-08-2024,9,-191.106108
01-08-2024,10,-256.355759
01-08-2024,11,-120.0279159
01-08-2024,12,22.18577917
01-08-2024,13,81.78333333
01-08-2024,14,125.0753333
01-08-2024,15,113.6916667
01-08-2024,16,83.12503359
01-08-2024,17,127.9186508
01-08-2024,18,340.7203581
01-08-2024,19,566.7988889
01-08-2024,20,581.2714921
01-08-2024,21,406.5395833
01-08-2024,22,97.79374819
01-08-2024,23,-71.18934702
01-08-2024,24,-102.5791667
01-08-2024,25,-127.5511364
01-08-2024,26,-155.2092684
01-08-2024,27,-246.7697359
01-08-2024,28,30.30749329
01-08-2024,29,71.39470236
01-08-2024,30,-77.46462963
01-08-2024,31,40.78071181
01-08-2024,32,-50.58583916
01-08-2024,33,-17.98585859
01-08-2024,34,-3.24375
01-08-2024,35,103.675
01-08-2024,36,288.7886667
01-08-2024,37,287.6203333
01-08-2024,38,423.3788519
01-08-2024,39,201.492219
01-08-2024,40,162.1103333
01-08-2024,41,-10.04411181
01-08-2024,42,36.44210694
01-08-2024,43,57.04585714
01-08-2024,44,69.52577778
01-08-2024,45,44.8995
01-08-2024,46,29.40482143
01-08-2024,47,22.51829315
01-08-2024,48,20.35520635
02-08-2024,1,54.083
02-08-2024,2,194.9605556
02-08-2024,3,103.57
02-08-2024,4,50.43141026
02-08-2024,5,-19.76121795
02-08-2024,6,20.7
02-08-2024,7,0.641666667
02-08-2024,8,-89.66
02-08-2024,9,123.5287037
02-08-2024,10,148.68125
02-08-2024,11,266.7383392
02-08-2024,12,172.2509823
02-08-2024,13,9.301312163
02-08-2024,14,-82.11268119
02-08-2024,15,-269.3388889
02-08-2024,16,-258.7089632
02-08-2024,17,11.81931818
02-08-2024,18,142.5394736
02-08-2024,19,180.8420307
02-08-2024,20,151.1638763
02-08-2024,21,-286.274465
02-08-2024,22,-230.868557
02-08-2024,23,-62.14479409
02-08-2024,24,61.60066991
02-08-2024,25,113.0229196
02-08-2024,26,223.1673108
02-08-2024,27,73.65416667
02-08-2024,28,59.15508081
02-08-2024,29,38.73743988
02-08-2024,30,127.8776514
02-08-2024,31,123.70167
02-08-2024,32,261.6041667
02-08-2024,33,-60.76765669
02-08-2024,34,-9.076249451
02-08-2024,35,-164.6713987
02-08-2024,36,-169.0186012
02-08-2024,37,-179.5174242
02-08-2024,38,-250.6243483
02-08-2024,39,-223.7483969
02-08-2024,40,-189.0577944
02-08-2024,41,-98.65361713
02-08-2024,42,20.88055556
02-08-2024,43,31.26666667
02-08-2024,44,-23.44520051
02-08-2024,45,145.8827231
02-08-2024,46,154.7969079
02-08-2024,47,6.045266516
02-08-2024,48,-13.29948107
03-08-2024,1,404.1785753
03-08-2024,2,451.81667
03-08-2024,3,339.272197
03-08-2024,4,274.3198874
03-08-2024,5,212.9458338
03-08-2024,6,263.6875
03-08-2024,7,127.2916667
03-08-2024,8,227.0309524
03-08-2024,9,199.0141204
03-08-2024,10,61.38472222
03-08-2024,11,-152.6787057
03-08-2024,12,-126.2666667
03-08-2024,13,-186.0727564
03-08-2024,14,-194.8915855
03-08-2024,15,-185.782624
03-08-2024,16,-67.08055556
03-08-2024,17,93.13472222
03-08-2024,18,16.79375
03-08-2024,19,37.32013889
03-08-2024,20,-131.0644889
03-08-2024,21,-50.86535259
03-08-2024,22,-173.8914447
03-08-2024,23,-7.673102127
03-08-2024,24,-63.84710667
03-08-2024,25,-215.0793965
03-08-2024,26,-524.4583333
03-08-2024,27,-211.2375009
03-08-2024,28,-182.5249985
03-08-2024,29,-93.57310244
03-08-2024,30,-24.47405167
03-08-2024,31,-57.26162281
03-08-2024,32,-140.3676783
03-08-2024,33,-453.9109789
03-08-2024,34,-745.12551
03-08-2024,35,-171.9661234
03-08-2024,36,-115.5864013
03-08-2024,37,269.1134882
03-08-2024,38,261.1263715
03-08-2024,39,316.6773333
03-08-2024,40,306.7143333
03-08-2024,41,40.12057143
03-08-2024,42,131.3623333
03-08-2024,43,87.06838889
03-08-2024,44,192.2541667
03-08-2024,45,283.2001667
03-08-2024,46,68.0875
03-08-2024,47,39.0825938
03-08-2024,48,135.8382353
04-08-2024,1,187.8625004
04-08-2024,2,-8.933333333
04-08-2024,3,16.73183746
04-08-2024,4,-7.889068062
04-08-2024,5,-29.09166667
04-08-2024,6,-37.10554833
04-08-2024,7,16.14166667
04-08-2024,8,11.88333333
04-08-2024,9,23.7490663
04-08-2024,10,153.6743056
04-08-2024,11,144.8409091
04-08-2024,12,-96.43896104
04-08-2024,13,-143.0833333
04-08-2024,14,-219.6149944
04-08-2024,15,-339.0497056
04-08-2024,16,-285.8500006
04-08-2024,17,-288.6504357
04-08-2024,18,-217.5416858
04-08-2024,19,-311.6750008
04-08-2024,20,-568.6159196
04-08-2024,21,-811.6791801
04-08-2024,22,-591.0187497
04-08-2024,23,-553.7941264
04-08-2024,24,-281.051053
04-08-2024,25,-269.7004263
04-08-2024,26,-240.7961823
04-08-2024,27,-497.5367771
04-08-2024,28,-630.06211
04-08-2024,29,-720.3432443
04-08-2024,30,-715.7611111
04-08-2024,31,-454.3989465
04-08-2024,32,-624.378125
04-08-2024,33,-734.8558451
04-08-2024,34,-524.7642222
04-08-2024,35,-240.2294347
04-08-2024,36,-340.9470278
04-08-2024,37,-137.6743961
04-08-2024,38,-356.7717778
04-08-2024,39,-405.7244753
04-08-2024,40,-381.1467718
04-08-2024,41,-447.2160713
04-08-2024,42,-746.8397857
04-08-2024,43,231.0325091
04-08-2024,44,368.2670803
04-08-2024,45,172.5600236
04-08-2024,46,-265.7353604
04-08-2024,47,-209.6548706
04-08-2024,48,-246.033103
05-08-2024,1,-326.2477815
05-08-2024,2,-432.3827867
05-08-2024,3,-305.5240193
05-08-2024,4,-297.2111119
05-08-2024,5,-350.3666667
05-08-2024,6,-527.6163889
05-08-2024,7,-638.25
05-08-2024,8,-542.125
05-08-2024,9,-385.95
05-08-2024,10,-219.325
05-08-2024,11,21.73486111
05-08-2024,12,-91.62166667
05-08-2024,13,-310.5190476
05-08-2024,14,24.61877754
05-08-2024,15,-479.0940184
05-08-2024,16,-21.04475069
05-08-2024,17,22.23051528
05-08-2024,18,77.59832139
05-08-2024,19,311.7850079
05-08-2024,20,396.1062251
05-08-2024,21,373.2933295
05-08-2024,22,67.67827944
05-08-2024,23,110.4475828
05-08-2024,24,350.811534
05-08-2024,25,433.8821382
05-08-2024,26,245.7709118
05-08-2024,27,113.38917
05-08-2024,28,209.8694453
05-08-2024,29,227.2881466
05-08-2024,30,421.1818889
05-08-2024,31,623.7264845
05-08-2024,32,733.5324329
05-08-2024,33,409.354182
05-08-2024,34,642.3122567
05-08-2024,35,504.5395278
05-08-2024,36,578.6956171
05-08-2024,37,434.4266929
05-08-2024,38,7.225785741
05-08-2024,39,-102.199375
05-08-2024,40,-143.6345238
05-08-2024,41,-225.5261905
05-08-2024,42,-235.0473958
05-08-2024,43,-135.8624601
05-08-2024,44,-47.48746126
05-08-2024,45,-112.8380585
05-08-2024,46,226.2072204
05-08-2024,47,-221.5084754
05-08-2024,48,-206.9366667
06-08-2024,1,-446.875
06-08-2024,2,-699.3083333
06-08-2024,3,-799.9568056
06-08-2024,4,-815.7739922
06-08-2024,5,-294.6083333
06-08-2024,6,-251.2075776
06-08-2024,7,-344.5416667
06-08-2024,8,-315.1083333
06-08-2024,9,-325.4629192
06-08-2024,10,-170.375
06-08-2024,11,321.4426667
06-08-2024,12,414.1
06-08-2024,13,246.2916667
06-08-2024,14,296.1822907
06-08-2024,15,457.7196667
06-08-2024,16,274.1832064
06-08-2024,17,362.9118413
06-08-2024,18,444.7644855
06-08-2024,19,362.5992102
06-08-2024,20,9.615031435
06-08-2024,21,0.566197222
06-08-2024,22,13.13915535
06-08-2024,23,-72.29543678
06-08-2024,24,-66.1543375
06-08-2024,25,247.7011063
06-08-2024,26,314.2554694
06-08-2024,27,151.624677
06-08-2024,28,-14.56072856
06-08-2024,29,-135.5584711
06-08-2024,30,-291.0388889
06-08-2024,31,-7.428846111
06-08-2024,32,-328.7236541
06-08-2024,33,-315.65
06-08-2024,34,-425.1448397
06-08-2024,35,-298.6027153
06-08-2024,36,-164.7347912
06-08-2024,37,-79.15366319
06-08-2024,38,129.7310911
06-08-2024,39,63.21633236
06-08-2024,40,160.2946334
06-08-2024,41,11.84983333
06-08-2024,42,9.608551736
06-08-2024,43,337.2396764
06-08-2024,44,303.991085
06-08-2024,45,10.77206496
06-08-2024,46,-411.4418976
06-08-2024,47,-290.598539
06-08-2024,48,-62.91129423
07-08-2024,1,-185.8316653
07-08-2024,2,-285.633335
07-08-2024,3,-181.5629064
07-08-2024,4,-297.0916718
07-08-2024,5,-311.225
07-08-2024,6,-364.425
07-08-2024,7,-210.1833333
07-08-2024,8,-175.1894444
07-08-2024,9,-337.125
07-08-2024,10,-389.6333333
07-08-2024,11,-178.6333333
07-08-2024,12,-295.2166667
07-08-2024,13,-170.4277778
07-08-2024,14,-70.29628931
07-08-2024,15,34.5571558
07-08-2024,16,30.48166501
07-08-2024,17,85.37963707
07-08-2024,18,189.2947436
07-08-2024,19,227.0392729
07-08-2024,20,152.9574626
07-08-2024,21,-27.68899709
07-08-2024,22,-152.5604167
07-08-2024,23,6.850464306
07-08-2024,24,10.58833177
07-08-2024,25,-124.9664545
07-08-2024,25,-124.9664545
07-08-2024,26,-104.6281369
07-08-2024,27,-145.2666611
07-08-2024,28,-404.2816304
07-08-2024,29,-378.7317695
07-08-2024,30,-143.9619552
07-08-2024,31,9.06667
07-08-2024,32,146.8876368
07-08-2024,33,-82.09461335
07-08-2024,34,-169.8158333
07-08-2024,35,-47.9045399
07-08-2024,36,-74.30696429
07-08-2024,37,-300.0713225
07-08-2024,38,-613.9833333
07-08-2024,39,-223.5713054
07-08-2024,40,-414.2974405
07-08-2024,41,-133.4795233
07-08-2024,42,44.86280231
07-08-2024,43,238.3597407
07-08-2024,44,259.1625543
07-08-2024,45,256.6033012
07-08-2024,46,-249.6412902
07-08-2024,47,-256.871875
07-08-2024,48,-290.3083333
08-08-2024,1,-178.0906234
08-08-2024,2,-430.6385714
08-08-2024,3,27.86321356
08-08-2024,4,139.5457565
08-08-2024,5,94.305625
08-08-2024,6,63.81197024
08-08-2024,7,145.6824967
08-08-2024,8,156.0995343
08-08-2024,9,59.54546432
08-08-2024,10,230.0666705
08-08-2024,11,73.00992436
08-08-2024,12,-69.57
08-08-2024,13,-212.9319052
08-08-2024,14,-160.4998591
08-08-2024,15,-451.8815504
08-08-2024,16,-392.125
08-08-2024,17,-382.4062597
08-08-2024,18,-400.1878667
08-08-2024,19,-289.7158333
08-08-2024,20,-151.0269089
08-08-2024,21,20.03333306
08-08-2024,22,157.8113536
08-08-2024,23,166.5903846
08-08-2024,24,48.120368
08-08-2024,25,3.870238095
08-08-2024,26,39.28993014
08-08-2024,27,36.49694943
08-08-2024,28,-417.637781
08-08-2024,29,-361.4583333
08-08-2024,30,-335.7083333
08-08-2024,31,-20.83600846
08-08-2024,32,495.4511196
08-08-2024,33,568.0758347
08-08-2024,34,348.59857
08-08-2024,35,180.0813381
08-08-2024,36,89.92063492
08-08-2024,37,26.04206575
08-08-2024,38,52.19017763
08-08-2024,39,58.88453571
08-08-2024,40,-41.05784083
08-08-2024,41,30.96549975
08-08-2024,42,292.73823
08-08-2024,43,759.1697972
08-08-2024,44,290.729942
08-08-2024,45,-6.081668461
08-08-2024,46,49.45833333
08-08-2024,47,482.584
08-08-2024,48,35.48769444
09-08-2024,1,67.76581322
09-08-2024,2,-254.0464542
09-08-2024,3,-127.5619014
09-08-2024,4,-473.7326979
09-08-2024,5,44.08013676
09-08-2024,6,-91.34903108
09-08-2024,7,55.33611111
09-08-2024,8,-94.28221333
09-08-2024,9,-97.14444642
09-08-2024,10,-86.7173764
09-08-2024,11,-22.66416452
09-08-2024,12,-63.69008389
09-08-2024,13,-379.4166667
09-08-2024,14,-96.00487374
09-08-2024,15,-397.67096
09-08-2024,16,-545.3244444
09-08-2024,17,-702.1804661
09-08-2024,18,-403.4383211
09-08-2024,19,-151.7154054
09-08-2024,20,-285.7358333
09-08-2024,21,-290.7749189
09-08-2024,22,-466.2602838
09-08-2024,23,-502.9277332
09-08-2024,24,-653.6556473
09-08-2024,25,-494.1309149
09-08-2024,26,-289.5198225
09-08-2024,27,-325.6305306
09-08-2024,28,-616.3461096
09-08-2024,29,-806.9981959
09-08-2024,30,-677.9940476
09-08-2024,31,-575.5559524
09-08-2024,32,-414.3236291
09-08-2024,33,-496.9205515
09-08-2024,34,-387.0676589
09-08-2024,35,-226.4876667
09-08-2024,36,-149.4413373
09-08-2024,37,-207.9842488
09-08-2024,38,96.74422526
09-08-2024,39,70.8262481
09-08-2024,40,217.7056315
09-08-2024,41,547.822608
09-08-2024,42,480.3212414
09-08-2024,43,540.3455556
09-08-2024,44,336.673282
09-08-2024,45,102.4832097
09-08-2024,46,-569.8263206
09-08-2024,47,-620.7689837
09-08-2024,48,-792.8616389
10-08-2024,1,-802.0741667
10-08-2024,2,-793.5
10-08-2024,3,-818.225
10-08-2024,4,-637.916705
10-08-2024,5,-505.0461571
10-08-2024,6,-438.8825785
10-08-2024,7,-84.07240524
10-08-2024,8,95.27238125
10-08-2024,9,-275.6477263
10-08-2024,10,-628.8592063
10-08-2024,11,-745.3499964
10-08-2024,12,-677.4916666
10-08-2024,13,-745.1458333
10-08-2024,14,-781.6064815
10-08-2024,15,-444.1779394
10-08-2024,16,-244.9969026
10-08-2024,17,-292.6357936
10-08-2024,18,-344.4094848
10-08-2024,19,-529.1045813
10-08-2024,20,-497.5817062
10-08-2024,21,-545.1369154
10-08-2024,22,-416.1837303
10-08-2024,23,-501.864151
10-08-2024,24,-707.4097069
10-08-2024,25,-944.6140211
10-08-2024,26,-1055.312222
10-08-2024,27,-1042.187961
10-08-2024,28,-1308.525
10-08-2024,29,-1211.208331
10-08-2024,30,-1297.488887
10-08-2024,31,-1375.423333
10-08-2024,32,-1452.936354
10-08-2024,33,-1230.207967
10-08-2024,34,-761.5273664
10-08-2024,35,-636.674871
10-08-2024,36,-42.46543847
10-08-2024,37,-175.4073227
10-08-2024,38,-16.30250905
10-08-2024,39,193.2239342
10-08-2024,40,244.1653142
10-08-2024,41,337.4211459
10-08-2024,42,396.7575556
10-08-2024,43,542.9421301
10-08-2024,44,314.0642434
10-08-2024,45,192.9217778
10-08-2024,46,110.6046484
10-08-2024,47,143.6058003
10-08-2024,48,217.0083333
11-08-2024,1,138.0984444
11-08-2024,2,154.1656667
11-08-2024,3,-74.83918958
11-08-2024,4,-95.6
11-08-2024,5,-42.49166722
11-08-2024,6,-36.42963309
11-08-2024,7,-42.49298942
11-08-2024,8,79.65238095
11-08-2024,9,162.8083508
11-08-2024,10,205.3789192
11-08-2024,11,-39.54222222
11-08-2024,12,-145.3499928
11-08-2024,13,12.9959596
11-08-2024,14,62.95416519
11-08-2024,15,-10.14444444
11-08-2024,16,66.08916667
11-08-2024,17,31.35694028
11-08-2024,18,205.6694444
11-08-2024,19,216.3805557
11-08-2024,20,218.0916667
11-08-2024,21,70.86666667
11-08-2024,22,-44.48154762
11-08-2024,23,-140.1375
11-08-2024,24,-96.50625
11-08-2024,25,-201.6455519
11-08-2024,26,-250.3850258
11-08-2024,27,-415.7473242
11-08-2024,28,-351.7372325
11-08-2024,29,-246.6333333
11-08-2024,30,-472.6351313
11-08-2024,31,-646.7767882
11-08-2024,32,-590.6595486
11-08-2024,33,-616.1298045
11-08-2024,34,-598.2891942
11-08-2024,35,-332.9918845
11-08-2024,36,-70.75179522
11-08-2024,37,120.0833333
11-08-2024,38,4.516313968
11-08-2024,39,257.1867308
11-08-2024,40,246.8260963
11-08-2024,41,297.1115025
11-08-2024,42,366.4168235
11-08-2024,43,534.7628811
11-08-2024,44,43.16516317
11-08-2024,45,-394.6446523
11-08-2024,46,-873.2645559
11-08-2024,47,-510.8902924
11-08-2024,48,-408.4686506
12-08-2024,1,-237.0288922
12-08-2024,2,-202.5057055
12-08-2024,3,-188.4835183
12-08-2024,4,-321.9340239
12-08-2024,5,-19.13331634
12-08-2024,6,-164.0799557
12-08-2024,7,-376.183671
12-08-2024,8,-413.7009259
12-08-2024,9,-244.2442323
12-08-2024,10,-118.7291118
12-08-2024,11,-373.0416667
12-08-2024,12,-248.1351802
12-08-2024,13,-326.1996377
12-08-2024,14,-99.49416313
12-08-2024,15,-220.3858841
12-08-2024,16,45.64379401
12-08-2024,17,242.904574
12-08-2024,18,183.5795425
12-08-2024,19,203.3852333
12-08-2024,20,302.5518515
12-08-2024,21,43.35712759
12-08-2024,22,274.4579112
12-08-2024,23,188.0623628
12-08-2024,24,18.73683362
12-08-2024,25,303.1246526
12-08-2024,26,515.6335872
12-08-2024,27,459.0518799
12-08-2024,28,378.9218477
12-08-2024,29,-130.9155556
12-08-2024,30,-191.0594356
12-08-2024,31,-515.1526571
12-08-2024,32,-329.715674
12-08-2024,33,-296.4243415
12-08-2024,34,-132.4203773
12-08-2024,35,271.7339276
12-08-2024,36,403.3843501
12-08-2024,37,-21.60500455
12-08-2024,38,31.28545625
12-08-2024,39,260.7148333
12-08-2024,40,558.2324278
12-08-2024,41,292.2888889
12-08-2024,42,90.84947167
12-08-2024,43,-209.7700287
12-08-2024,44,-223.3697289
12-08-2024,45,-152.2145541
12-08-2024,46,-197.5960273
12-08-2024,47,132.4279306
12-08-2024,48,323.9038095
13-08-2024,1,896.7003167
13-08-2024,2,726.860926
13-08-2024,3,331.5009662
13-08-2024,4,304.1479136
13-08-2024,5,495.3435
13-08-2024,6,712.0135842
13-08-2024,7,428.2999912
13-08-2024,8,87.22865678
13-08-2024,9,78.08457403
13-08-2024,10,133.7875264
13-08-2024,11,50.58333333
13-08-2024,12,-46.66351981
13-08-2024,13,-108.3851912
13-08-2024,14,-26.01318803
13-08-2024,15,32.44539474
13-08-2024,16,157.556615
13-08-2024,17,143.0906002
13-08-2024,18,61.38958333
13-08-2024,19,-23.79127894
13-08-2024,20,-134.643218
13-08-2024,21,87.4184427
13-08-2024,22,-39.88421021
13-08-2024,23,-322.4734127
13-08-2024,24,-454.2067604
13-08-2024,25,-541.1938884
13-08-2024,26,-646.761309
13-08-2024,27,-410.1207209
13-08-2024,28,-535.7544435
13-08-2024,29,57.04627408
13-08-2024,30,132.918869
13-08-2024,31,143.8807216
13-08-2024,32,49.60981421
13-08-2024,33,-441.2773886
13-08-2024,34,-574.3825111
13-08-2024,35,-208.7007838
13-08-2024,36,24.29000354
13-08-2024,37,89.17018058
13-08-2024,38,224.8506981
13-08-2024,39,150.142388
13-08-2024,40,225.762
13-08-2024,41,72.57993339
13-08-2024,42,-85.30866667
13-08-2024,43,-229.4915238
13-08-2024,44,-117.3029525
13-08-2024,45,-158.1895594
13-08-2024,46,-199.4926464
13-08-2024,47,-488.1003986
13-08-2024,48,-232.1008406
14-08-2024,1,-436.55794
14-08-2024,2,-145.3710691
14-08-2024,3,-201.4673857
14-08-2024,4,22.72700507
14-08-2024,5,-296.9528086
14-08-2024,6,-395.4725463
14-08-2024,7,-304.5117033
14-08-2024,8,-468.215
14-08-2024,9,-341.345
14-08-2024,10,-142.8616583
14-08-2024,11,-219.6811042
14-08-2024,12,-392.3150583
14-08-2024,13,-667.2472883
14-08-2024,14,-73.59833937
14-08-2024,15,-62.51294192
14-08-2024,16,46.23333333
14-08-2024,17,-24.0055
14-08-2024,18,-97.26809081
14-08-2024,19,-473.4238889
14-08-2024,20,-423.2823526
14-08-2024,21,-321.1926724
14-08-2024,22,-63.71424402
14-08-2024,23,-553.5803772
14-08-2024,24,-493.2946536
14-08-2024,25,-243.6809265
14-08-2024,25,-243.6809265
14-08-2024,26,-210.1662317
14-08-2024,27,-147.18175
14-08-2024,28,156.8000002
14-08-2024,29,361.0576399
14-08-2024,30,465.8117498
14-08-2024,31,133.0668451
14-08-2024,32,134.9767411
14-08-2024,33,-12.06094966
14-08-2024,34,-2.01827537
14-08-2024,35,-0.91730125
14-08-2024,36,35.11755237
14-08-2024,37,67.62569306
14-08-2024,38,164.2783608
14-08-2024,39,236.7027663
14-08-2024,40,139.1202207
14-08-2024,41,-76.55919965
14-08-2024,42,-197.4582042
14-08-2024,43,-63.7677687
14-08-2024,44,-568.642645
14-08-2024,45,-433.182375
14-08-2024,46,3.708302757
14-08-2024,47,-174.4030073
14-08-2024,48,86.30216667
15-08-2024,1,-22.16607817
15-08-2024,2,-20.26887543
15-08-2024,3,76.64488639
15-08-2024,4,6.662555079
15-08-2024,5,51.64248305
15-08-2024,6,-194.2986226
15-08-2024,7,-94.84635306
15-08-2024,8,55.71604233
15-08-2024,9,451.060601
15-08-2024,10,230.1125705
15-08-2024,11,75.16017219
15-08-2024,12,83.45444556
15-08-2024,13,-213.3037217
15-08-2024,14,-84.47753968
15-08-2024,15,-357.5000453
15-08-2024,16,-260.5929792
15-08-2024,17,-271.0925
15-08-2024,18,-332.6825
15-08-2024,19,-405.4351216
15-08-2024,20,-264.1125086
15-08-2024,21,-524.6850916
15-08-2024,22,-613.0307423
15-08-2024,23,-608.3905588
15-08-2024,24,-755.1113889
15-08-2024,25,-735.7081944
15-08-2024,26,-520.9283333
15-08-2024,27,33.48235673
15-08-2024,28,84.28116667
15-08-2024,29,-463.3471082
15-08-2024,30,-764.4461494
15-08-2024,31,-590.8436111
15-08-2024,32,-172.9146393
15-08-2024,33,131.2143138
